symbol,company,industry_category_id,industry_category_name,industry_sub_category_id,industry_sub_category_name,industry_type_id,industry_type_name,list_date
SZ001239,永达股份,C,制造业,CF,金属、非金属,33.0,金属制品业,2023-12-12
SZ001255,博菲电气,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2022-09-30
SZ001256,炜冈科技,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2022-12-05
SZ001258,立新能源,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,2022-07-27
SZ001259,利仁科技,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2022-08-31
SZ001260,坤泰股份,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,2023-02-16
SZ001266,宏英智能,C,制造业,CI,仪器、仪表,40.0,仪器仪表制造业,2022-02-28
SZ001267,汇绿生态,E,建筑业,,,48.0,土木工程建筑业,2021-11-17
SZ001268,联合精密,C,制造业,CG,专用、通用及交通运输设备,34.0,通用设备制造业,2022-06-30
SZ001269,欧晶科技,C,制造业,CJ,其他制造业,42.0,废弃资源综合利用业,2022-09-30
SZ001270,*ST铖昌,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2022-06-06
SZ001277,速达股份,C,制造业,CJ,其他制造业,43.0,金属制品、机械和设备修理业,2024-09-03
SZ001278,一彬科技,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,2023-03-08
SZ001279,强邦新材,C,制造业,CD,造纸、印刷、文教,23.0,印刷和记录媒介复制业,2024-10-11
SZ001280,,,,,,,,2025-12-03
SZ001282,三联锻造,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,2023-05-24
SZ001283,豪鹏科技,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2022-09-05
SZ001285,,,,,,,,2025-09-30
SZ001286,陕西能源,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,2023-04-10
SZ001287,中电港,F,批发和零售业,,,51.0,批发业,2023-04-10
SZ001288,运机集团,C,制造业,CG,专用、通用及交通运输设备,34.0,通用设备制造业,2021-11-01
SZ001289,龙源电力,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,2022-01-24
SZ001296,长江材料,C,制造业,CF,金属、非金属,30.0,非金属矿物制品业,2021-12-24
SZ001298,好上好,F,批发和零售业,,,51.0,批发业,2022-10-31
SZ001299,美能能源,D,电力、热力、燃气及水生产和供应业,,,45.0,燃气生产和供应业,2022-10-31
SZ001300,三柏硕,C,制造业,CD,造纸、印刷、文教,24.0,文教、工美、体育和娱乐用品制造业,2022-10-19
SZ001301,尚太科技,C,制造业,CF,金属、非金属,30.0,非金属矿物制品业,2022-12-28
SZ001306,夏厦精密,C,制造业,CG,专用、通用及交通运输设备,34.0,通用设备制造业,2023-11-16
SZ001308,康冠科技,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2022-03-18
SZ001309,德明利,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2022-07-01
SZ001311,多利科技,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,2023-02-27
SZ001313,粤海饲料,C,制造业,CA,食品、饮料、烟草,13.0,农副食品加工业,2022-02-16
SZ001314,亿道信息,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2023-02-14
SZ001316,润贝航科,F,批发和零售业,,,51.0,批发业,2022-06-24
SZ001317,三羊马,G,交通运输、仓储和邮政业,,,58.0,多式联运和运输代理业,2021-11-30
SZ001318,阳光乳业,C,制造业,CA,食品、饮料、烟草,14.0,食品制造业,2022-05-20
SZ001319,铭科精技,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,2022-05-12
SZ001322,箭牌家居,C,制造业,CF,金属、非金属,30.0,非金属矿物制品业,2022-10-26
SZ001323,慕思股份,C,制造业,CC,木材、家具,21.0,家具制造业,2022-06-23
SZ001324,长青科技,C,制造业,CG,专用、通用及交通运输设备,37.0,铁路、船舶、航空航天和其他运输设备制造业,2023-05-22
SZ001325,,,,,,,,2025-12-18
SZ001326,联域股份,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2023-11-09
SZ001328,登康口腔,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2023-04-10
SZ001330,博纳影业,R,文化、体育和娱乐业,,,87.0,广播、电视、电影和录音制作业,2022-08-18
SZ001331,胜通能源,D,电力、热力、燃气及水生产和供应业,,,45.0,燃气生产和供应业,2022-09-08
SZ001332,锡装股份,C,制造业,CF,金属、非金属,33.0,金属制品业,2022-09-20
SZ001333,光华股份,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2022-12-08
SZ001335,信凯科技,F,批发和零售业,,,51.0,批发业,2025-04-15
SZ001336,楚环科技,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2022-07-25
SZ001337,四川黄金,B,采矿业,,,9.0,有色金属矿采选业,2023-03-03
SZ001338,永顺泰,C,制造业,CA,食品、饮料、烟草,15.0,酒、饮料和精制茶制造业,2022-11-16
SZ001339,智微智能,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2022-08-15
SZ001356,富岭股份,C,制造业,CE,石油、化学、生物医药,29.0,橡胶和塑料制品业,2025-01-23
SZ001358,兴欣新材,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2023-12-21
SZ001359,平安电工,C,制造业,CF,金属、非金属,30.0,非金属矿物制品业,2024-03-28
SZ001360,南矿集团,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2023-04-10
SZ001366,播恩集团,C,制造业,CA,食品、饮料、烟草,13.0,农副食品加工业,2023-03-07
SZ001367,海森药业,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,2023-04-10
SZ001368,通达创智,C,制造业,CE,石油、化学、生物医药,29.0,橡胶和塑料制品业,2023-03-13
SZ001369,,,,,,,,2025-12-30
SZ001373,翔腾新材,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2023-06-01
SZ001376,百通能源,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,2023-11-03
SZ001378,德冠新材,C,制造业,CE,石油、化学、生物医药,29.0,橡胶和塑料制品业,2023-10-30
SZ001379,腾达科技,C,制造业,CG,专用、通用及交通运输设备,34.0,通用设备制造业,2024-01-19
SZ001380,华纬科技,C,制造业,CG,专用、通用及交通运输设备,34.0,通用设备制造业,2023-05-16
SZ001382,新亚电缆,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2025-03-21
SZ001386,,,,,,,,2025-10-22
SZ001387,雪祺电气,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2024-01-11
SZ001388,,,,,,,,2025-07-01
SZ001389,广合科技,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2024-04-02
SZ001390,古麒绒材,C,制造业,CB,纺织、服装、鞋帽,19.0,皮革、毛皮、羽毛及其制品和制鞋业,2025-05-29
SZ001391,国货航,G,交通运输、仓储和邮政业,,,56.0,航空运输业,2024-12-30
SZ001395,亚联机械,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2025-01-27
SZ001396,,,,,,,,2025-12-30
SZ001400,江顺科技,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2025-04-24
SZ001696,宗申动力,C,制造业,CG,专用、通用及交通运输设备,34.0,通用设备制造业,1997-03-06
SZ001872,招商港口,G,交通运输、仓储和邮政业,,,55.0,水上运输业,1993-05-05
SZ001896,豫能控股,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,1998-01-22
SZ001914,招商积余,K,房地产业,,,70.0,房地产业,1994-09-28
SZ001965,招商公路,G,交通运输、仓储和邮政业,,,54.0,道路运输业,2017-12-25
SZ001979,招商蛇口,K,房地产业,,,70.0,房地产业,2015-12-30
SZ002001,新和成,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,2004-06-25
SZ002003,伟星股份,C,制造业,CB,纺织、服装、鞋帽,18.0,纺织服装、服饰业,2004-06-25
SZ002004,华邦健康,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2004-06-25
SZ002005,ST德豪,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2004-06-25
SZ002006,精工科技,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2004-06-25
SZ002007,华兰生物,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,2004-06-25
SZ002008,大族激光,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2004-06-25
SZ002009,天奇股份,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2004-06-29
SZ002010,传化智联,L,租赁和商务服务业,,,72.0,商务服务业,2004-06-29
SZ002011,盾安环境,C,制造业,CG,专用、通用及交通运输设备,34.0,通用设备制造业,2004-07-05
SZ002012,凯恩股份,C,制造业,CD,造纸、印刷、文教,22.0,造纸和纸制品业,2004-07-05
SZ002014,永新股份,C,制造业,CE,石油、化学、生物医药,29.0,橡胶和塑料制品业,2004-07-08
SZ002015,协鑫能科,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,2004-07-08
SZ002016,世荣兆业,K,房地产业,,,70.0,房地产业,2004-07-08
SZ002017,东信和平,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2004-07-13
SZ002019,亿帆医药,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,2004-07-13
SZ002020,京新药业,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,2004-07-15
SZ002021,中捷资源,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2004-07-15
SZ002022,科华生物,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,2004-07-21
SZ002023,海特高新,C,制造业,CJ,其他制造业,43.0,金属制品、机械和设备修理业,2004-07-21
SZ002024,ST易购,F,批发和零售业,,,52.0,零售业,2004-07-21
SZ002025,航天电器,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2004-07-26
SZ002026,山东威达,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2004-07-27
SZ002027,分众传媒,L,租赁和商务服务业,,,72.0,商务服务业,2004-08-04
SZ002028,思源电气,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2004-08-05
SZ002029,七匹狼,C,制造业,CB,纺织、服装、鞋帽,18.0,纺织服装、服饰业,2004-08-06
SZ002030,达安基因,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,2004-08-09
SZ002031,巨轮智能,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2004-08-16
SZ002032,苏泊尔,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2004-08-17
SZ002033,丽江股份,N,水利、环境和公共设施管理业,,,78.0,公共设施管理业,2004-08-25
SZ002034,旺能环境,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,2004-08-26
SZ002035,华帝股份,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2004-09-01
SZ002036,联创电子,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2004-09-03
SZ002037,保利联合,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2004-09-08
SZ002038,双鹭药业,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,2004-09-09
SZ002039,黔源电力,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,2005-03-03
SZ002040,南京港,G,交通运输、仓储和邮政业,,,55.0,水上运输业,2005-03-25
SZ002041,登海种业,A,农、林、牧、渔业,,,5.0,农、林、牧、渔专业及辅助性活动,2005-04-18
SZ002042,华孚时尚,C,制造业,CB,纺织、服装、鞋帽,17.0,纺织业,2005-04-27
SZ002043,兔宝宝,C,制造业,CC,木材、家具,20.0,木材加工和木、竹、藤、棕、草制品业,2005-05-10
SZ002044,美年健康,Q,卫生和社会工作,,,84.0,卫生,2005-05-18
SZ002045,国光电器,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2005-05-23
SZ002046,国机精工,C,制造业,CG,专用、通用及交通运输设备,34.0,通用设备制造业,2005-05-26
SZ002047,*ST宝鹰,E,建筑业,,,50.0,建筑装饰、装修和其他建筑业,2005-05-31
SZ002048,宁波华翔,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,2005-06-03
SZ002049,紫光国微,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2005-06-06
SZ002050,三花智控,C,制造业,CG,专用、通用及交通运输设备,34.0,通用设备制造业,2005-06-07
SZ002051,中工国际,E,建筑业,,,48.0,土木工程建筑业,2006-06-19
SZ002052,同洲电子,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2006-06-27
SZ002053,云南能投,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,2006-06-27
SZ002054,德美化工,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2006-07-25
SZ002055,得润电子,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2006-07-25
SZ002056,横店东磁,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2006-08-02
SZ002057,中钢天源,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2006-08-02
SZ002058,*ST威尔,C,制造业,CI,仪器、仪表,40.0,仪器仪表制造业,2006-08-02
SZ002059,云南旅游,N,水利、环境和公共设施管理业,,,78.0,公共设施管理业,2006-08-10
SZ002060,广东建工,E,建筑业,,,48.0,土木工程建筑业,2006-08-10
SZ002061,浙江交科,E,建筑业,,,48.0,土木工程建筑业,2006-08-16
SZ002062,宏润建设,E,建筑业,,,48.0,土木工程建筑业,2006-08-16
SZ002063,远光软件,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2006-08-23
SZ002064,华峰化学,C,制造业,CE,石油、化学、生物医药,28.0,化学纤维制造业,2006-08-23
SZ002065,东华软件,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2006-08-23
SZ002066,瑞泰科技,C,制造业,CF,金属、非金属,30.0,非金属矿物制品业,2006-08-23
SZ002067,景兴纸业,C,制造业,CD,造纸、印刷、文教,22.0,造纸和纸制品业,2006-09-15
SZ002068,黑猫股份,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2006-09-15
SZ002069,獐子岛,A,农、林、牧、渔业,,,4.0,渔业,2006-09-28
SZ002072,凯瑞德,F,批发和零售业,,,51.0,批发业,2006-10-18
SZ002073,软控股份,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2006-10-18
SZ002074,国轩高科,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2006-10-18
SZ002075,沙钢股份,C,制造业,CF,金属、非金属,31.0,黑色金属冶炼和压延加工业,2006-10-25
SZ002076,*ST星光,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2006-10-25
SZ002077,大港股份,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2006-11-16
SZ002078,太阳纸业,C,制造业,CD,造纸、印刷、文教,22.0,造纸和纸制品业,2006-11-16
SZ002079,苏州固锝,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2006-11-16
SZ002080,中材科技,C,制造业,CF,金属、非金属,30.0,非金属矿物制品业,2006-11-20
SZ002081,金螳螂,E,建筑业,,,50.0,建筑装饰、装修和其他建筑业,2006-11-20
SZ002082,万邦德,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,2006-11-20
SZ002083,孚日股份,C,制造业,CB,纺织、服装、鞋帽,17.0,纺织业,2006-11-24
SZ002084,海鸥住工,C,制造业,CF,金属、非金属,33.0,金属制品业,2006-11-24
SZ002085,万丰奥威,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,2006-11-28
SZ002086,东方海洋,A,农、林、牧、渔业,,,4.0,渔业,2006-11-28
SZ002088,鲁阳节能,C,制造业,CF,金属、非金属,30.0,非金属矿物制品业,2006-11-30
SZ002090,金智科技,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2006-12-08
SZ002091,江苏国泰,F,批发和零售业,,,51.0,批发业,2006-12-08
SZ002092,中泰化学,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2006-12-08
SZ002093,国脉科技,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2006-12-15
SZ002094,青岛金王,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2006-12-15
